# 0 - x coord
# 1 - y coord
# 2 - car max hourly cost
# 3 - car max distance
# 4 - car hours needed
# 5 - regular-luxury-handicap spot booleans
# 6 - evaluator (STRICT, LOWERCOST, LOWERDIST, FLEXIBLE)
5, 2, 13, 5, 1, 100, LOWERDIST
2, 3, 8, 17, 5, 100, LOWERDIST
14, 4, 1, 11, 3, 100, LOWERCOST
3, 1, 7, 14, 4, 100, LOWERDIST
4, 9, 14, 16, 4, 100, LOWERDIST
11, 14, 9, 18, 3, 100, LOWERCOST
8, 6, 2, 7, 4, 100, LOWERDIST
0, 11, 12, 5, 4, 100, LOWERCOST
4, 7, 3, 7, 5, 100, STRICT
13, 12, 7, 17, 2, 100, FLEXIBLE
5, 0, 6, 13, 3, 100, FLEXIBLE
5, 9, 9, 12, 1, 100, LOWERDIST
6, 5, 3, 13, 2, 100, STRICT
12, 13, 5, 20, 3, 100, STRICT
4, 4, 1, 8, 3, 100, FLEXIBLE
1, 2, 11, 17, 5, 100, LOWERDIST
13, 3, 13, 10, 2, 100, LOWERCOST
13, 7, 13, 16, 4, 100, STRICT
4, 14, 11, 17, 1, 100, FLEXIBLE
9, 13, 3, 18, 4, 100, LOWERCOST
10, 5, 14, 11, 1, 100, FLEXIBLE
5, 7, 14, 14, 5, 100, LOWERDIST
2, 1, 9, 18, 3, 100, LOWERDIST
10, 1, 3, 7, 5, 100, FLEXIBLE
7, 2, 15, 7, 2, 100, LOWERCOST
0, 1, 7, 10, 2, 100, STRICT
1, 13, 11, 6, 5, 100, LOWERCOST
10, 14, 11, 6, 5, 100, LOWERDIST
6, 0, 11, 18, 1, 100, LOWERCOST
6, 14, 7, 6, 1, 100, LOWERDIST
12, 14, 7, 5, 3, 100, FLEXIBLE
2, 12, 13, 17, 2, 100, FLEXIBLE
0, 12, 14, 11, 1, 100, FLEXIBLE
4, 12, 10, 10, 3, 100, FLEXIBLE
12, 3, 6, 18, 2, 100, FLEXIBLE
6, 12, 5, 8, 5, 100, LOWERCOST
1, 14, 5, 18, 5, 100, STRICT
10, 12, 4, 13, 5, 100, LOWERDIST
5, 8, 1, 18, 3, 100, STRICT
11, 0, 10, 19, 1, 100, LOWERDIST
8, 8, 5, 12, 1, 100, FLEXIBLE
11, 7, 3, 14, 1, 100, STRICT
10, 2, 1, 8, 1, 100, STRICT
5, 6, 2, 10, 4, 100, LOWERDIST
2, 14, 13, 6, 4, 100, LOWERCOST
1, 4, 3, 20, 3, 100, STRICT
0, 3, 9, 12, 2, 100, FLEXIBLE
13, 5, 7, 18, 2, 100, LOWERDIST
6, 4, 5, 9, 1, 100, LOWERCOST
12, 7, 12, 5, 3, 100, LOWERDIST
11, 9, 3, 17, 4, 100, FLEXIBLE
5, 4, 6, 9, 5, 100, LOWERCOST
14, 10, 13, 5, 3, 100, STRICT
3, 13, 6, 13, 1, 100, LOWERCOST
9, 7, 5, 13, 5, 100, LOWERDIST
6, 6, 10, 14, 5, 100, LOWERCOST
14, 2, 8, 5, 1, 100, LOWERCOST
1, 3, 7, 18, 3, 100, FLEXIBLE
2, 0, 9, 14, 1, 100, STRICT
0, 4, 4, 19, 3, 100, LOWERDIST
11, 12, 8, 10, 3, 100, FLEXIBLE
13, 13, 5, 19, 1, 100, LOWERDIST
10, 10, 2, 7, 3, 100, LOWERDIST
11, 8, 2, 19, 1, 100, LOWERCOST
0, 9, 6, 16, 1, 100, STRICT
12, 0, 7, 11, 1, 100, STRICT
10, 13, 3, 5, 5, 100, LOWERCOST
2, 10, 9, 12, 3, 100, STRICT
7, 11, 13, 19, 2, 100, LOWERCOST
12, 4, 7, 13, 4, 100, STRICT
1, 11, 7, 17, 1, 100, LOWERCOST
1, 10, 15, 12, 4, 100, LOWERDIST
6, 9, 2, 9, 4, 100, FLEXIBLE
10, 8, 11, 16, 2, 100, LOWERCOST
7, 8, 4, 19, 2, 100, LOWERCOST
8, 13, 1, 20, 1, 100, LOWERCOST
1, 6, 11, 6, 4, 100, LOWERDIST
0, 5, 11, 5, 3, 100, LOWERCOST
7, 3, 13, 11, 4, 100, STRICT
14, 0, 1, 6, 1, 100, STRICT
2, 9, 1, 20, 1, 100, FLEXIBLE
10, 7, 13, 13, 2, 100, STRICT
5, 3, 2, 12, 3, 100, FLEXIBLE
9, 11, 15, 8, 5, 100, LOWERDIST
12, 6, 13, 19, 3, 100, LOWERDIST
12, 1, 15, 18, 2, 100, LOWERDIST
11, 10, 8, 14, 4, 100, FLEXIBLE
4, 0, 10, 12, 5, 100, STRICT
13, 10, 10, 15, 5, 100, LOWERDIST
7, 7, 11, 12, 4, 100, LOWERCOST
4, 13, 2, 10, 4, 100, STRICT
1, 1, 15, 9, 1, 100, FLEXIBLE
0, 6, 1, 8, 1, 100, LOWERDIST
3, 5, 6, 14, 1, 100, STRICT
10, 11, 11, 5, 5, 100, LOWERCOST
0, 8, 7, 12, 4, 100, FLEXIBLE
7, 4, 2, 14, 2, 100, LOWERDIST
7, 10, 6, 8, 1, 100, LOWERCOST
2, 7, 6, 19, 4, 100, FLEXIBLE
2, 6, 5, 12, 2, 100, STRICT
