# 0 - x coord
# 1 - y coord
# 2 - car max hourly cost
# 3 - car max distance
# 4 - car hours needed
# 5 - regular-luxury-handicap spot booleans
# 6 - evaluator (STRICT, LOWERCOST, LOWERDIST, FLEXIBLE)
12, 13, 7, 20, 5, 100, STRICT
7, 5, 9, 9, 4, 100, FLEXIBLE
9, 3, 5, 9, 3, 100, FLEXIBLE
11, 3, 15, 8, 1, 100, LOWERCOST
10, 7, 3, 13, 5, 100, STRICT
9, 1, 2, 19, 5, 100, LOWERCOST
11, 7, 3, 18, 4, 100, LOWERCOST
12, 12, 8, 11, 1, 100, FLEXIBLE
9, 11, 4, 11, 5, 100, FLEXIBLE
2, 13, 9, 6, 5, 100, FLEXIBLE
9, 8, 12, 13, 3, 100, LOWERCOST
6, 6, 12, 11, 2, 100, FLEXIBLE
14, 10, 15, 5, 5, 100, FLEXIBLE
12, 3, 7, 15, 1, 100, LOWERDIST
8, 10, 11, 15, 4, 100, LOWERCOST
3, 4, 13, 13, 4, 100, LOWERCOST
12, 10, 12, 9, 3, 100, LOWERCOST
3, 0, 4, 19, 3, 100, FLEXIBLE
13, 12, 15, 20, 3, 100, STRICT
12, 6, 15, 15, 4, 100, FLEXIBLE
0, 5, 11, 16, 4, 100, STRICT
11, 2, 15, 16, 2, 100, FLEXIBLE
9, 0, 13, 12, 5, 100, FLEXIBLE
4, 2, 3, 18, 3, 100, LOWERDIST
13, 8, 11, 12, 3, 100, LOWERCOST
2, 7, 9, 15, 5, 100, LOWERCOST
12, 5, 12, 19, 5, 100, STRICT
3, 6, 5, 15, 5, 100, LOWERCOST
6, 7, 15, 14, 4, 100, LOWERCOST
3, 3, 13, 10, 5, 100, LOWERCOST
2, 14, 13, 20, 4, 100, FLEXIBLE
7, 8, 5, 13, 3, 100, STRICT
13, 13, 4, 8, 2, 100, FLEXIBLE
1, 10, 4, 5, 5, 100, STRICT
9, 9, 12, 10, 3, 100, STRICT
0, 10, 3, 14, 2, 100, LOWERDIST
2, 0, 5, 12, 3, 100, LOWERCOST
1, 12, 13, 20, 3, 100, LOWERCOST
5, 0, 10, 8, 2, 100, FLEXIBLE
12, 14, 13, 11, 5, 100, LOWERDIST
6, 1, 9, 6, 2, 100, LOWERCOST
2, 5, 2, 14, 3, 100, FLEXIBLE
2, 3, 15, 10, 3, 100, STRICT
5, 3, 7, 6, 5, 100, LOWERCOST
10, 13, 7, 9, 4, 100, LOWERDIST
9, 10, 2, 17, 3, 100, LOWERDIST
4, 8, 7, 17, 1, 100, FLEXIBLE
7, 1, 6, 17, 1, 100, LOWERCOST
6, 4, 5, 7, 1, 100, LOWERDIST
14, 8, 7, 20, 3, 100, FLEXIBLE
7, 0, 9, 6, 1, 100, LOWERDIST
2, 1, 9, 8, 1, 100, FLEXIBLE
10, 10, 13, 14, 2, 100, FLEXIBLE
13, 9, 9, 6, 3, 100, LOWERCOST
1, 3, 4, 5, 2, 100, STRICT
0, 11, 3, 8, 5, 100, STRICT
1, 13, 4, 17, 4, 100, FLEXIBLE
3, 2, 12, 13, 4, 100, STRICT
6, 3, 2, 18, 1, 100, LOWERDIST
11, 14, 15, 16, 3, 100, LOWERCOST
10, 12, 9, 18, 3, 100, FLEXIBLE
9, 2, 11, 9, 4, 100, LOWERDIST
14, 9, 3, 8, 1, 100, LOWERCOST
14, 13, 4, 15, 3, 100, STRICT
5, 12, 8, 13, 2, 100, FLEXIBLE
11, 10, 2, 8, 3, 100, LOWERDIST
14, 5, 13, 15, 4, 100, LOWERDIST
1, 5, 2, 18, 4, 100, STRICT
10, 14, 12, 5, 2, 100, FLEXIBLE
14, 0, 3, 19, 3, 100, STRICT
7, 11, 11, 16, 2, 100, FLEXIBLE
6, 8, 15, 17, 5, 100, LOWERDIST
9, 4, 4, 9, 3, 100, LOWERCOST
10, 8, 13, 8, 4, 100, STRICT
7, 2, 15, 10, 1, 100, FLEXIBLE
8, 9, 3, 11, 5, 100, LOWERDIST
5, 9, 4, 10, 2, 100, FLEXIBLE
5, 6, 8, 9, 5, 100, STRICT
11, 9, 9, 13, 4, 100, LOWERCOST
6, 9, 13, 15, 1, 100, LOWERCOST
5, 5, 15, 13, 2, 100, LOWERCOST
14, 12, 12, 7, 5, 100, LOWERCOST
4, 14, 10, 12, 4, 100, LOWERCOST
12, 7, 2, 17, 4, 100, FLEXIBLE
1, 0, 6, 9, 1, 100, LOWERDIST
12, 9, 11, 19, 1, 100, FLEXIBLE
1, 8, 10, 13, 3, 100, LOWERDIST
7, 14, 7, 7, 3, 100, LOWERCOST
11, 11, 5, 9, 1, 100, STRICT
10, 0, 4, 13, 5, 100, STRICT
5, 1, 14, 7, 3, 100, LOWERCOST
12, 8, 13, 6, 1, 100, LOWERCOST
6, 14, 2, 6, 3, 100, LOWERDIST
5, 13, 4, 11, 2, 100, FLEXIBLE
1, 7, 13, 8, 2, 100, LOWERDIST
10, 9, 3, 8, 1, 100, FLEXIBLE
11, 6, 13, 7, 1, 100, STRICT
10, 2, 14, 6, 4, 100, FLEXIBLE
5, 2, 15, 15, 3, 100, STRICT
6, 12, 11, 11, 3, 100, LOWERCOST
