# 0 - x coord
# 1 - y coord
# 2 - car max hourly cost
# 3 - car max distance
# 4 - car hours needed
# 5 - regular-luxury-handicap spot booleans
# 6 - evaluator (STRICT, LOWERCOST, LOWERDIST, FLEXIBLE)
12, 5, 14, 10, 5, 100, STRICT
12, 4, 4, 16, 2, 100, STRICT
10, 2, 12, 6, 5, 100, LOWERCOST
13, 5, 12, 15, 4, 100, STRICT
3, 12, 5, 17, 1, 100, LOWERCOST
9, 3, 3, 15, 2, 100, STRICT
14, 13, 9, 18, 3, 100, LOWERDIST
6, 3, 12, 18, 1, 100, FLEXIBLE
14, 11, 14, 5, 4, 100, STRICT
5, 9, 3, 15, 5, 100, LOWERCOST
10, 13, 10, 12, 5, 100, LOWERCOST
0, 11, 14, 11, 4, 100, LOWERDIST
8, 7, 6, 6, 5, 100, LOWERDIST
14, 7, 12, 9, 1, 100, LOWERCOST
0, 10, 1, 9, 1, 100, LOWERCOST
5, 13, 5, 14, 2, 100, STRICT
0, 13, 3, 6, 5, 100, LOWERDIST
7, 8, 3, 17, 1, 100, FLEXIBLE
3, 3, 2, 19, 2, 100, FLEXIBLE
5, 5, 5, 17, 4, 100, STRICT
13, 7, 1, 20, 1, 100, LOWERDIST
2, 13, 13, 5, 4, 100, LOWERCOST
2, 9, 9, 11, 4, 100, STRICT
14, 12, 2, 13, 4, 100, LOWERCOST
10, 4, 11, 17, 3, 100, STRICT
4, 1, 15, 10, 1, 100, FLEXIBLE
7, 5, 8, 12, 5, 100, STRICT
12, 11, 2, 14, 1, 100, LOWERCOST
0, 3, 8, 10, 5, 100, LOWERCOST
8, 2, 10, 5, 1, 100, STRICT
14, 3, 14, 12, 2, 100, LOWERDIST
10, 6, 4, 11, 3, 100, STRICT
6, 2, 15, 12, 3, 100, LOWERDIST
8, 9, 10, 6, 4, 100, LOWERDIST
0, 12, 11, 15, 5, 100, FLEXIBLE
9, 8, 3, 19, 2, 100, LOWERCOST
8, 5, 8, 7, 3, 100, LOWERDIST
4, 6, 12, 18, 2, 100, STRICT
2, 12, 8, 16, 1, 100, LOWERDIST
13, 8, 14, 15, 4, 100, FLEXIBLE
9, 7, 8, 20, 3, 100, LOWERCOST
13, 13, 8, 6, 4, 100, FLEXIBLE
5, 10, 9, 20, 5, 100, LOWERCOST
1, 0, 1, 5, 3, 100, LOWERCOST
7, 3, 14, 11, 4, 100, LOWERCOST
12, 13, 11, 19, 5, 100, FLEXIBLE
2, 10, 5, 17, 1, 100, STRICT
11, 4, 9, 20, 4, 100, LOWERDIST
11, 3, 15, 17, 5, 100, LOWERDIST
8, 11, 8, 18, 4, 100, LOWERDIST
0, 5, 10, 20, 3, 100, FLEXIBLE
3, 6, 3, 9, 3, 100, LOWERCOST
6, 12, 11, 6, 1, 100, STRICT
0, 4, 13, 6, 1, 100, FLEXIBLE
0, 6, 11, 10, 5, 100, STRICT
12, 12, 10, 20, 5, 100, FLEXIBLE
10, 0, 15, 10, 5, 100, LOWERDIST
11, 12, 6, 20, 4, 100, LOWERDIST
4, 0, 2, 20, 3, 100, FLEXIBLE
3, 13, 10, 16, 3, 100, LOWERCOST
4, 13, 3, 6, 1, 100, FLEXIBLE
0, 1, 12, 11, 3, 100, LOWERDIST
13, 14, 5, 20, 5, 100, LOWERDIST
0, 8, 5, 10, 1, 100, FLEXIBLE
5, 0, 7, 7, 4, 100, STRICT
14, 14, 3, 12, 5, 100, LOWERCOST
9, 9, 12, 9, 3, 100, FLEXIBLE
8, 13, 6, 11, 4, 100, LOWERCOST
13, 1, 14, 20, 3, 100, LOWERDIST
7, 2, 11, 14, 4, 100, LOWERCOST
2, 5, 13, 18, 2, 100, FLEXIBLE
1, 10, 7, 19, 2, 100, STRICT
8, 3, 6, 7, 3, 100, FLEXIBLE
4, 7, 4, 20, 2, 100, FLEXIBLE
9, 14, 2, 6, 3, 100, FLEXIBLE
7, 13, 2, 14, 5, 100, FLEXIBLE
14, 9, 2, 14, 2, 100, FLEXIBLE
9, 13, 2, 14, 2, 100, LOWERDIST
1, 6, 8, 6, 3, 100, LOWERDIST
1, 12, 1, 14, 3, 100, LOWERDIST
1, 8, 9, 13, 4, 100, FLEXIBLE
11, 7, 15, 18, 3, 100, STRICT
11, 5, 8, 17, 1, 100, STRICT
6, 7, 6, 5, 2, 100, FLEXIBLE
1, 14, 1, 11, 5, 100, LOWERCOST
11, 1, 7, 14, 5, 100, FLEXIBLE
1, 13, 9, 7, 1, 100, LOWERCOST
11, 0, 10, 7, 5, 100, LOWERCOST
14, 8, 15, 5, 1, 100, STRICT
12, 9, 15, 14, 1, 100, FLEXIBLE
7, 1, 12, 6, 5, 100, FLEXIBLE
9, 11, 13, 9, 4, 100, FLEXIBLE
3, 4, 7, 18, 5, 100, FLEXIBLE
2, 6, 14, 9, 4, 100, LOWERDIST
8, 4, 8, 15, 2, 100, STRICT
13, 4, 15, 10, 4, 100, LOWERDIST
3, 14, 6, 15, 5, 100, STRICT
5, 12, 7, 18, 2, 100, LOWERDIST
9, 6, 14, 13, 2, 100, LOWERDIST
10, 1, 5, 6, 3, 100, STRICT
