# 0 - x coord
# 1 - y coord
# 2 - car max hourly cost
# 3 - car max distance
# 4 - car hours needed
# 5 - regular-luxury-handicap spot booleans
# 6 - evaluator (STRICT, LOWERCOST, LOWERDIST, FLEXIBLE)
3, 1, 14, 11, 3, 100, FLEXIBLE
9, 0, 11, 13, 5, 100, LOWERDIST
4, 9, 6, 17, 5, 100, STRICT
3, 6, 14, 7, 2, 100, LOWERCOST
2, 14, 12, 11, 3, 100, LOWERCOST
13, 8, 13, 13, 4, 100, FLEXIBLE
11, 0, 12, 17, 4, 100, LOWERCOST
10, 10, 4, 20, 1, 100, LOWERDIST
7, 0, 2, 18, 5, 100, LOWERCOST
0, 10, 5, 13, 1, 100, LOWERDIST
8, 6, 6, 10, 3, 100, STRICT
6, 10, 7, 13, 4, 100, FLEXIBLE
4, 14, 12, 8, 3, 100, STRICT
10, 12, 10, 10, 2, 100, LOWERCOST
8, 9, 12, 20, 4, 100, LOWERCOST
2, 4, 11, 5, 1, 100, LOWERCOST
11, 8, 1, 11, 3, 100, FLEXIBLE
3, 0, 15, 12, 1, 100, LOWERDIST
3, 2, 2, 12, 2, 100, FLEXIBLE
0, 13, 8, 19, 3, 100, LOWERDIST
10, 4, 9, 13, 3, 100, STRICT
12, 11, 10, 11, 1, 100, STRICT
3, 11, 9, 8, 3, 100, STRICT
11, 14, 1, 14, 4, 100, LOWERCOST
2, 5, 3, 9, 5, 100, LOWERDIST
3, 10, 6, 8, 4, 100, LOWERCOST
1, 9, 1, 6, 4, 100, FLEXIBLE
13, 11, 5, 12, 5, 100, STRICT
7, 13, 10, 11, 2, 100, FLEXIBLE
13, 5, 6, 7, 2, 100, LOWERCOST
10, 2, 9, 16, 5, 100, LOWERDIST
6, 7, 6, 13, 1, 100, STRICT
2, 13, 14, 14, 1, 100, FLEXIBLE
9, 8, 10, 20, 1, 100, LOWERCOST
10, 3, 11, 15, 4, 100, STRICT
11, 13, 2, 20, 4, 100, LOWERCOST
3, 3, 3, 12, 3, 100, STRICT
11, 11, 12, 16, 5, 100, LOWERCOST
8, 0, 14, 17, 1, 100, LOWERCOST
13, 4, 1, 6, 5, 100, LOWERCOST
7, 3, 10, 7, 3, 100, LOWERDIST
2, 11, 14, 12, 2, 100, FLEXIBLE
13, 14, 11, 8, 1, 100, FLEXIBLE
5, 7, 3, 17, 2, 100, STRICT
12, 6, 6, 13, 1, 100, STRICT
12, 7, 3, 15, 4, 100, FLEXIBLE
9, 2, 3, 16, 1, 100, STRICT
12, 9, 8, 15, 5, 100, LOWERDIST
9, 12, 1, 15, 5, 100, STRICT
10, 14, 6, 18, 3, 100, STRICT
6, 8, 9, 12, 5, 100, STRICT
13, 10, 7, 9, 5, 100, LOWERDIST
5, 0, 2, 14, 4, 100, FLEXIBLE
1, 4, 8, 12, 4, 100, LOWERDIST
14, 13, 11, 15, 2, 100, LOWERDIST
12, 8, 8, 16, 3, 100, STRICT
4, 5, 10, 5, 1, 100, LOWERDIST
5, 10, 13, 18, 1, 100, LOWERCOST
2, 9, 7, 15, 2, 100, LOWERCOST
14, 2, 2, 18, 1, 100, FLEXIBLE
12, 0, 13, 17, 1, 100, LOWERCOST
10, 13, 10, 19, 5, 100, STRICT
11, 10, 8, 14, 2, 100, FLEXIBLE
3, 9, 12, 20, 1, 100, LOWERDIST
8, 10, 4, 11, 4, 100, STRICT
11, 7, 11, 12, 4, 100, LOWERCOST
0, 12, 14, 20, 2, 100, LOWERCOST
11, 9, 8, 14, 4, 100, STRICT
8, 1, 10, 15, 3, 100, LOWERDIST
0, 11, 2, 18, 5, 100, FLEXIBLE
2, 6, 5, 18, 3, 100, LOWERDIST
12, 2, 12, 9, 1, 100, FLEXIBLE
14, 4, 10, 15, 5, 100, LOWERDIST
8, 8, 7, 15, 3, 100, LOWERDIST
12, 1, 10, 13, 4, 100, STRICT
10, 7, 15, 12, 5, 100, LOWERCOST
13, 3, 2, 10, 3, 100, LOWERCOST
8, 12, 11, 17, 2, 100, LOWERDIST
6, 3, 2, 19, 5, 100, STRICT
4, 7, 13, 7, 1, 100, FLEXIBLE
14, 12, 2, 20, 5, 100, FLEXIBLE
3, 12, 4, 10, 2, 100, FLEXIBLE
2, 2, 8, 13, 1, 100, STRICT
6, 1, 10, 13, 1, 100, LOWERDIST
7, 14, 14, 14, 1, 100, STRICT
1, 10, 6, 17, 4, 100, LOWERDIST
11, 2, 6, 13, 5, 100, LOWERCOST
6, 14, 4, 18, 5, 100, LOWERDIST
13, 7, 7, 5, 4, 100, LOWERDIST
9, 6, 5, 14, 3, 100, LOWERCOST
0, 4, 7, 19, 5, 100, FLEXIBLE
10, 5, 9, 17, 4, 100, LOWERDIST
13, 9, 5, 6, 5, 100, FLEXIBLE
5, 8, 5, 18, 2, 100, FLEXIBLE
10, 6, 13, 6, 1, 100, LOWERCOST
13, 0, 7, 8, 1, 100, LOWERDIST
7, 10, 6, 7, 3, 100, FLEXIBLE
2, 7, 12, 8, 1, 100, STRICT
1, 1, 1, 7, 4, 100, LOWERCOST
9, 5, 6, 8, 1, 100, FLEXIBLE
