# 0 - x coord
# 1 - y coord
# 2 - car max hourly cost
# 3 - car max distance
# 4 - car hours needed
# 5 - regular-luxury-handicap spot booleans
# 6 - evaluator (STRICT, LOWERCOST, LOWERDIST, FLEXIBLE)
1, 5, 14, 13, 5, 100, LOWERDIST
2, 3, 15, 12, 3, 100, LOWERDIST
6, 1, 11, 9, 4, 100, STRICT
10, 5, 2, 8, 1, 100, FLEXIBLE
12, 6, 11, 17, 4, 100, LOWERDIST
0, 14, 12, 19, 3, 100, FLEXIBLE
1, 7, 14, 6, 2, 100, LOWERDIST
2, 8, 15, 8, 2, 100, LOWERDIST
13, 10, 5, 7, 4, 100, FLEXIBLE
0, 2, 5, 6, 4, 100, STRICT
6, 12, 8, 18, 1, 100, STRICT
14, 11, 11, 13, 3, 100, FLEXIBLE
14, 10, 5, 19, 1, 100, LOWERCOST
2, 14, 8, 9, 2, 100, STRICT
3, 12, 9, 7, 2, 100, STRICT
11, 6, 1, 6, 5, 100, FLEXIBLE
7, 7, 2, 11, 2, 100, LOWERDIST
8, 6, 1, 7, 2, 100, LOWERCOST
7, 1, 8, 12, 2, 100, LOWERDIST
7, 2, 15, 8, 4, 100, LOWERCOST
6, 6, 13, 9, 1, 100, LOWERCOST
5, 5, 8, 9, 3, 100, LOWERDIST
10, 9, 13, 12, 2, 100, LOWERDIST
9, 2, 11, 13, 2, 100, STRICT
12, 9, 7, 13, 4, 100, STRICT
7, 5, 3, 18, 2, 100, LOWERCOST
13, 7, 11, 7, 2, 100, LOWERCOST
3, 9, 15, 19, 3, 100, LOWERDIST
0, 9, 1, 7, 3, 100, FLEXIBLE
8, 11, 7, 10, 3, 100, FLEXIBLE
14, 2, 7, 8, 3, 100, LOWERCOST
2, 7, 14, 9, 4, 100, LOWERCOST
0, 8, 12, 16, 1, 100, FLEXIBLE
14, 12, 4, 15, 1, 100, LOWERCOST
1, 13, 12, 10, 1, 100, LOWERCOST
2, 12, 4, 8, 4, 100, STRICT
8, 7, 8, 11, 4, 100, FLEXIBLE
8, 3, 4, 20, 5, 100, LOWERDIST
0, 12, 15, 20, 4, 100, STRICT
14, 7, 11, 14, 4, 100, FLEXIBLE
13, 5, 5, 11, 4, 100, FLEXIBLE
13, 12, 4, 18, 1, 100, LOWERDIST
3, 13, 2, 7, 5, 100, LOWERCOST
4, 8, 11, 16, 5, 100, LOWERCOST
6, 14, 14, 17, 4, 100, LOWERCOST
5, 10, 7, 8, 1, 100, FLEXIBLE
13, 2, 13, 11, 5, 100, LOWERDIST
12, 10, 4, 18, 5, 100, LOWERCOST
5, 3, 5, 11, 5, 100, LOWERDIST
7, 11, 1, 12, 5, 100, STRICT
8, 2, 5, 11, 3, 100, FLEXIBLE
11, 11, 13, 14, 5, 100, STRICT
4, 14, 5, 6, 1, 100, LOWERCOST
3, 2, 1, 19, 1, 100, LOWERCOST
9, 3, 4, 13, 5, 100, STRICT
9, 7, 3, 14, 2, 100, STRICT
7, 0, 11, 12, 5, 100, LOWERDIST
10, 4, 5, 14, 2, 100, LOWERCOST
4, 3, 1, 15, 2, 100, LOWERDIST
0, 6, 15, 20, 3, 100, STRICT
11, 0, 7, 8, 1, 100, LOWERCOST
10, 0, 7, 13, 4, 100, STRICT
12, 14, 10, 16, 3, 100, LOWERDIST
7, 9, 13, 17, 4, 100, LOWERDIST
4, 4, 13, 9, 4, 100, FLEXIBLE
14, 1, 15, 5, 2, 100, LOWERDIST
0, 5, 5, 10, 3, 100, LOWERDIST
2, 11, 15, 8, 4, 100, STRICT
1, 1, 7, 15, 1, 100, STRICT
7, 8, 14, 16, 5, 100, STRICT
2, 6, 9, 11, 5, 100, FLEXIBLE
11, 3, 7, 10, 1, 100, LOWERCOST
4, 13, 4, 15, 3, 100, LOWERCOST
3, 7, 5, 18, 4, 100, STRICT
11, 2, 7, 17, 2, 100, LOWERCOST
9, 8, 8, 17, 4, 100, LOWERCOST
0, 0, 2, 16, 5, 100, FLEXIBLE
4, 2, 13, 18, 1, 100, LOWERDIST
0, 7, 2, 17, 1, 100, LOWERDIST
8, 4, 15, 6, 2, 100, LOWERDIST
1, 11, 2, 20, 4, 100, STRICT
12, 3, 10, 19, 3, 100, STRICT
12, 12, 4, 17, 2, 100, FLEXIBLE
9, 11, 3, 16, 4, 100, FLEXIBLE
8, 0, 11, 20, 2, 100, LOWERDIST
4, 7, 7, 14, 2, 100, STRICT
8, 9, 4, 8, 2, 100, LOWERDIST
11, 5, 4, 6, 5, 100, STRICT
4, 5, 6, 7, 5, 100, FLEXIBLE
13, 3, 1, 5, 4, 100, FLEXIBLE
9, 0, 9, 18, 3, 100, FLEXIBLE
2, 10, 5, 12, 4, 100, LOWERCOST
1, 14, 12, 15, 2, 100, LOWERCOST
1, 8, 6, 6, 1, 100, LOWERDIST
7, 3, 4, 19, 4, 100, LOWERCOST
6, 3, 15, 5, 1, 100, LOWERDIST
3, 11, 13, 15, 2, 100, LOWERDIST
4, 0, 9, 16, 3, 100, STRICT
2, 5, 6, 15, 4, 100, LOWERCOST
5, 13, 6, 16, 3, 100, LOWERDIST
